"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","curve_group_id","silicone","sku","ean","confidence","inside_published_operating_range"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","8","119.12","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","9","122.56","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","10","126.08","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","11","129.67","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","12","133.33","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","13","137.07","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","14","140.88","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","15","144.77","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","16","148.73","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","17","152.77","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","18","156.9","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","19","161.1","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","20","165.37","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","21","169.74","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","22","174.18","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","23","178.7","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","24","183.31","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","25","188","manufacturer_or_distributor_anchor","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","26","192.78","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","27","197.64","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","28","202.58","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","29","207.62","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","30","212.74","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","31","217.95","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","32","223.25","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","33","228.64","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","34","234.12","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","35","239.69","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","36","245.35","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","37","251.11","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","38","256.96","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","39","262.9","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Red 188 PSI — sec","specna-vapor-red-188","40","268.94","estimated_propane_ratio","188","25","anchor_scaled_propane_antoine_nist","specna-vapor-red-188","no","","5902543209962","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-15","66.72","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-14","69.05","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-13","71.45","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-12","73.9","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-11","76.42","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-10","79.01","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-9","81.65","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-8","84.37","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-7","87.15","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-6","89.99","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-5","92.91","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-4","95.89","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-3","98.95","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-2","102.08","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","-1","105.28","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","false"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","0","108.55","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","1","111.9","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","2","115.32","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","3","118.82","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","4","122.39","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","5","126.05","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","6","129.78","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","7","133.6","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","8","137.49","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","9","141.47","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","10","145.53","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","11","149.67","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","12","153.9","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","13","158.21","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","14","162.61","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","15","167.1","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","16","171.67","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","17","176.34","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","18","181.1","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","19","185.94","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","20","190.88","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","21","195.92","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
"Specna Arms","VAPOR Black 217 PSI — sec","specna-vapor-black-217","22","201.05","estimated_propane_ratio","217","25","anchor_scaled_propane_antoine_nist","specna-vapor-black-217","no","","5902543209979","high","true"
